15167475	Wildgerlosspitze	B-LOC
15167476	,	
15167477	3280	
15167478	m	
15167479	,	
15167480	führte	
15167481	.	
15167482	Ludwig	
15167483	Purtscheller	
15167484	stand	
15167485	1893	
15167486	auf	
15167487	dem	
15167488	Kuchelmooskopf	B-LOC
15167489	,	
15167490	3215	
15167491	m.	
15167492	In	
15167493	diesem	
15167494	Jahr	
15167495	fällt	
15167496	dem	
15167497	Chronisten	
15167498	erneut	
15167499	der	
15167500	Name	
15167501	Stephan	
15167502	Kirchlers	
15167503	auf	
15167504	;	
15167505	mit	
15167506	Fritz	
15167507	Drasch	
15167508	,	
15167509	einem	
15167510	der	
15167511	besten	
15167512	Felsgeher	
15167513	seiner	
15167514	Zeit	
15167515	,	
15167516	gelang	
15167517	ihm	
15167518	die	
15167519	erste	
15167520	Ersteigung	
15167521	des	
15167522	schroffen	
15167523	Nördlichen	B-LOC
15167524	Schwarzkopfes	I-LOC
15167525	,	
15167526	3082	
15167527	m	
15167528	(	
15167529	auch	
15167530	als	
15167531	Nördliche	B-LOC
15167532	Schwarze	I-LOC
15167533	Wand	I-LOC
15167534	bezeichnet	
15167535	)	
15167536	,	
15167537	und	
15167538	das	
15167539	nicht	
15167540	etwa	
15167541	über	
15167542	den	
15167543	unschwierigsten	
15167544	Anstieg	
15167545	,	
15167546	sondern	
15167547	auf	
15167548	der	
15167549	logischsten	
15167550	Route	
15167551	,	
15167552	dem	
15167553	Nordgrat	
15167554	von	
15167555	der	
15167556	Gamsscharte	B-LOC
15167557	,	
15167558	der	
15167559	mit	
15167560	einer	
15167561	Stelle	
15167562	IV	
15167563	.	
15167564	Grades	
15167565	bewertet	
15167566	wird	
15167567	.	
15167568	(	
15167569	Übrigens	
15167570	gelang	
15167571	Fritz	
15167572	Drasch	
15167573	mit	
15167574	J.	
15167575	Jurek	
15167576	1886	
15167577	der	
15167578	erste	
15167579	große	
15167580	Wanddurchstieg	
15167581	in	
15167582	den	
15167583	Zillertaler	B-LOC
15167584	Alpen	B-LOC
15167584	Alpen	I-LOC
15167585	,	
15167586	die	
15167587	Nordwand	
15167588	des	
15167589	Turnerkamps	B-LOC
15167590	,	
15167591	heute	
15167592	noch	
15167593	IV	
15167594	+	
15167595	.	
15167596	1887	
15167597	bezwang	
15167598	Drasch	
15167599	einen	
15167600	nach	
15167601	ihm	
15167602	benannten	
15167603	Gipfelgratturm	
15167604	der	
15167605	Glocknerwand	B-LOC
15167606	,	
15167607	1896	
15167608	fand	
15167609	er	
15167610	beim	
15167611	Versuch	
15167612	der	
15167613	ersten	
15167614	Begehung	
15167615	eines	
15167616	der	
15167617	beiden	
15167618	brüchigen	
15167619	Nordostgrate	
15167620	des	
15167621	Großen	B-LOC
15167622	Mörchners	I-LOC
15167623	den	
15167624	Tod	
15167625	)	
15167626	.	
15167627	1895	
15167628	war	
15167629	das	
15167630	Jahr	
15167631	von	
15167632	Fritz	
15167633	Koegel	
15167634	und	
15167635	Franz	
15167636	Hofer	
15167637	.	
15167638	Beiden	
15167639	gelang	
15167640	die	
15167641	erste	
15167642	touristische	
15167643	Ersteigung	
15167644	des	
15167645	Dreieckers	B-LOC
15167646	,	
15167647	die	
15167648	erste	
15167649	Ersteigung	
15167650	des	
15167651	Keeskarkopfes	B-LOC
15167652	,	
15167653	2917	
15167654	m	
15167655	,	
15167656	der	
15167657	Zillerplattenspitze	B-LOC
15167658	,	
15167659	3147	
15167660	m	
15167661	,	
15167662	der	
15167663	Richterspitze	B-LOC
15167664	,	
15167665	3054	
15167666	m	
15167667	,	
15167668	und	
15167669	der	
15167670	Zillerspitze	B-LOC
15167671	,	
15167672	3091	
15167673	m.	
15167674	Die	
15167675	kühnsten	
15167676	Erhebungen	
15167677	in	
15167678	der	
15167679	südlichen	
15167680	Reichenspitzgruppe	B-LOC
15167681	,	
15167682	Nadelspitzen	B-LOC
15167683	,	
15167684	2975	
15167685	und	
15167686	2955	
15167687	m	
15167688	,	
15167689	und	
15167690	Spaten	B-LOC
15167691	,	
15167692	2956	
15167693	m	
15167694	,	
15167695	fielen	
15167696	1898	
15167697	H.	
15167698	Meynow	
15167699	und	
15167700	W.	
15167701	Weigand	
15167702	zu	
15167703	.	
15167704	Ein	
15167705	Jahr	
15167706	später	
15167707	standen	
15167708	E.	
15167709	Platz	
15167710	und	
15167711	L.	
15167712	Prohaska	
15167713	auf	
15167714	dem	
15167715	schöngeformten	
15167716	Rainbach-Schwarzkopf	B-LOC
15167717	,	
15167718	3068	
15167719	m	
15167720	,	
15167721	und	
15167722	mit	
15167723	der	
15167724	ersten	
15167725	Überschreitung	
15167726	des	
15167727	Hahnenkammes	B-LOC
15167728	,	
15167729	3206	
15167730	m	
15167731	,	
15167732	zwischen	
15167733	Reichen	
15167734	und	
15167735	Wildgerlosspitze	B-LOC
15167736	im	
15167737	Jahre	
15167738	1902	
15167739	durch	
15167740	Gelmo	
15167741	und	
15167742	Maischberger	
15167743	(	
15167744	letzterer	
15167745	erschloß	
15167746	,	
15167747	zusammen	
15167748	mit	
15167749	Heinrich	
15167750	Pfannl	
15167751	,	
15167752	die	
15167753	nach	
15167754	den	
15167755	beiden	
15167756	benannte	
15167757	,	
15167758	berühmte	
15167759	Führe	
15167760	durch	
15167761	die	
15167762	Nordwand	
15167763	des	
15167764	Hochtors	B-LOC
15167765	im	I-LOC
15167766	Gesäuse	B-LOC
15167766	Gesäuse	I-LOC
15167767	)	
15167768	wurde	
15167769	der	
15167770	Schlußpunkt	
15167771	unter	
15167772	die	
15167773	Eroberung	
15167774	der	
15167775	Reichenspitzberge	B-LOC
15167776	gesetzt	
15167777	.	
15167778	Von	
15167779	den	
15167780	bekannten	
15167781	Namen	
15167782	derer	
15167783	,	
15167784	die	
15167785	bis	
15167786	in	
15167787	die	
15167788	jüngste	
15167789	Zeit	
15167790	hinein	
15167791	bemerkenswerte	
15167792	Neutouren	
15167793	an	
15167794	Graten	
15167795	und	
15167796	Wänden	
15167797	eröffneten	
15167798	,	
15167799	seien	
15167800	nur	
15167801	einige	
15167802	genannt	
15167803	:	
15167804	Karl	
15167805	Hannemann	
15167806	,	
15167807	Eugen	
15167808	Allwein	
15167809	,	
15167810	Bruno	
15167811	Streitmann	
15167812	,	
15167813	Hubert	
15167814	Peterka	
15167815	und	
15167816	Heinrich	
15167817	Klier	
15167818	,	
15167819	seit	
15167820	1959	
15167821	Autor	
15167822	und	
15167823	Bearbeiter	
15167824	des	
15167825	Alpenvereinsführers	
15167826	Zillertaler	B-LOC
15167827	Alpen	B-LOC
15167827	Alpen	I-LOC
15167828	.	
15167829	Lohnende	
15167830	Touren	
15167831	Die	
15167832	Richterspitze	B-LOC
15167833	,	
15167834	3054	
15167835	m	
15167836	,	
15167837	ist	
15167838	ein	
15167839	echter	
15167840	Bergwander-Dreitausender	
15167841	.	
15167842	Bei	
15167843	sommerlichen	
15167844	Verhältnissen	
15167845	(	
15167846	also	
15167847	nicht	
15167848	nach	
15167849	Neuschneefall	
15167850	oder	
15167851	bei	
15167852	Vereisung	
15167853	)	
15167854	bietet	
15167855	sich	
15167856	der	
15167857	problemloseste	
15167858	Aufstieg	
15167859	von	
15167860	der	
15167861	Richterhütte	B-LOC
15167862	an	
15167863	.	
15167864	Der	
15167865	Zugang	
15167866	zur	
15167867	Gamsscharte	B-LOC
15167868	ist	
15167869	gletscherfrei	
15167870	und	
15167871	lediglich	
15167872	eine	
15167873	kurze	
15167874	Steilstufe	
15167875	über	
15167876	ihr	
15167877	(	
15167878	fixes	
15167879	Seil	
15167880	)	
15167881	fordert	
15167882	ein	
15167883	wenig	
15167884	Zupacken	
15167885	.	
15167886	Etwas	
15167887	mehr	
15167888	Übung	
15167889	verlangt	
15167890	die	
15167891	benachbarte	
15167892	Zillerspitze	B-LOC
15167893	,	
15167894	3091	
15167895	m.	
15167896	Der	
15167897	kurze	
15167898	Grat	
15167899	von	
15167900	der	
15167901	Richterscharte	B-LOC
15167902	,	
15167903	2893	
15167904	m	
15167905	,	
15167906	wird	
15167907	mit	
15167908	dem	
15167909	I.	
15167910	Schwierigkeitsgrad	
15167911	bewertet	
15167912	,	
15167913	wobei	
15167914	allerdings	
15167915	der	
15167916	Zugang	
15167917	in	
15167918	die	
15167919	Scharte	
15167920	wegen	
15167921	der	
15167922	vielen	
15167923	lockeren	
15167924	Blöcke	
15167925	die	
15167926	eigentliche	
15167927	Schwierigkeit	
15167928	darstellt	
15167929	.	
15167930	Nördlich	
15167931	der	
15167932	Westlichen	B-LOC
15167933	Windbachscharte	I-LOC
15167934	,	
15167935	2693	
15167936	m	
15167937	,	
15167938	erhebt	
15167939	sich	
15167940	der	
15167941	formschöne	
15167942	Windbachtalkopf	B-LOC
15167943	,	
15167944	2844	
15167945	m.	
15167946	Auch	
15167947	er	
15167948	ist	
15167949	ein	
15167950	Berwanderziel	
15167951	und	
15167952	wird	
15167953	von	
15167954	der	
15167955	Richterhütte	B-LOC
15167956	aus	
15167957	über	
15167958	die	
15167959	Nordwestflanke	
15167960	erstiegen	
15167961	.	
15167962	Ebenso	
15167963	wie	
15167964	der	
15167965	Windbachtalkopf	B-LOC
15167966	erhebt	
15167967	sich	
15167968	die	
15167969	Warze	B-LOC
15167970	,	
15167971	2800	
15167972	m	
15167973	,	
15167974	in	
15167975	dem	
15167976	von	
15167977	der	
15167978	Zillerschartenspitze	B-LOC
15167979	nordöstlich	
15167980	abstreichenden	
15167981	Zweiggrat	
15167982	.	
15167983	Diese	
15167984	an	
15167985	sich	
15167986	unbedeutende	
15167987	Erhebung	
15167988	bietet	
15167989	eine	
15167990	überraschend	
15167991	weitreichende	
15167992	Sicht	
15167993	;	
15167994	besonders	
15167995	schön	
15167996	präsentieren	
15167997	sich	
15167998	Dreiherrn	
15167999	und	
15168000	Rötspitze	B-LOC
15168001	der	
15168002	Venedigergruppe	B-LOC
15168003	.	
15168004	Informativ	
15168005	ist	
15168006	die	
15168007	Schau	
15168008	über	
15168009	Keeskar	B-LOC
15168010	und	
15168011	Rainbachkees	B-LOC
15168012	sowie	
15168013	der	
15168014	Blick	
15168015	auf	
15168016	Reichenspitze	B-LOC
15168017	und	
15168018	Gabler	B-LOC
15168019	,	
15168020	deren	
15168021	gesamte	
15168022	Südost-Aufstiegsroute	
15168023	zu	
15168024	überblicken	
15168025	ist	
15168026	.	
15168027	Die	
15168028	Warze	B-LOC
15168029	wurde	
15168030	vor	
15168031	wenigen	
15168032	Jahren	
15168033	,	
15168034	dem	
15168035	Wunsch	
15168036	der	
15168037	Sektion	
15168038	Bergfreunde	
15168039	Rheydt	
15168040	entsprechend	
15168041	,	
15168042	in	
15168043	Rheydter	B-LOC
15168044	Spitze	I-LOC
15168045	umgetauft	
15168046	.	
15168047	Lohnend	
15168048	,	
15168049	wenn	
15168050	auch	
15168051	lang	
15168052	ist	
15168053	eine	
15168054	Wanderung	
15168055	über	
15168056	die	
15168057	Westliche	B-LOC
15168058	Windbachscharte	I-LOC
15168059	zum	
15168060	Eissee	B-LOC
15168061	,	
15168062	2577	
15168063	m	
15168064	,	
15168065	unter	
15168066	dem	
15168067	Keeskarkopf	B-LOC
15168068	.	
15168069	Dieser	
15168070	Weg	
15168071	ist	
15168072	ein	
15168073	Teilstück	
15168074	des	
15168075	Übergangs	
15168076	Richterhütte-Krimmler	
15168077	Tauern-Neugersdorfer	
15168078	Hütte	
15168079	bzw.	
15168080	Birnluckenhütte	
15168081	(	
15168082	Kesselweg	B-LOC
15168083	,	
15168084	Lausitzer	B-LOC
15168085	Weg	I-LOC
15168086	)	
15168087	.	
15168088	Dem	
15168089	,	
15168090	der	
15168091	Übung	
15168092	im	
15168093	mäßig	
15168094	schwierigen	
15168095	Eis	
15168096	und	
15168097	Urgestein	
15168098	hat	
15168099	,	
15168100	bieten	
15168101	die	
15168102	Reichenspitzberge	B-LOC
15168103	eine	
15168104	Fülle	
15168105	von	
15168106	Tourenmöglichkeiten	
15168107	.	
15168108	Da	
15168109	ist	
15168110	die	
15168111	Reichenspitze	B-LOC
15168112	selbst	
15168113	mit	
15168114	ihrer	
15168115	anspruchsvollen	
15168116	Führe	
15168117	von	
15168118	der	
15168119	Zittauer	B-LOC
15168120	Hütte	I-LOC
15168121	über	
15168122	die	
15168123	"	
15168124	Glatze	B-LOC
15168125	"	
15168126	bzw.	
15168127	der	
15168128	weniger	
15168129	schwierigen	
15168130	Route	
15168131	von	
15168132	der	
15168133	Richterhütte	B-LOC
15168134	.	
15168135	Da	
15168136	lockt	
15168137	das	
15168138	Felshorn	
15168139	des	
15168140	Gablers	B-LOC
15168141	,	
15168142	der	
15168143	meist	
15168144	von	
15168145	Reichenspitzbesteigern	
15168146	als	
15168147	Zugabe	
15168148	"	
15168149	mitgenommen	
15168150	"	
15168151	wird	
15168152	.	
15168153	Keeskarkopf	B-LOC
15168154	,	
15168155	Zillerplattenspitze	B-LOC
15168156	,	
15168157	Rainbach-Schwarzkopf	B-LOC
15168158	,	
15168159	Nadelspitzen	B-LOC
15168160	und	
15168161	Südliche	B-LOC
15168162	Schwarze	I-LOC
15168163	Wand	I-LOC
15168164	(	
15168165	Südlicher	B-LOC
15168166	Schwarzkopf	I-LOC
15168167	)	
15168168	übersteigen	
15168169	auf	
15168170	den	
15168171	üblichen	
15168172	Wegen	
15168173	nirgends	
15168174	den	
15168175	Schwierigkeitsgrad	
15168176	II	
15168177	und	
15168178	zeichnen	
15168179	sich	
15168180	,	
15168181	obwohl	
15168182	im	
15168183	unmittelbaren	
15168184	Bereich	
15168185	von	
15168186	Richterhütte	B-LOC
15168187	und	
15168188	Plauener	B-LOC
15168189	Hütte	I-LOC
15168190	,	
15168191	vor	
15168192	allem	
15168193	durch	
15168194	wohltuende	
15168195	Einsamkeit	
15168196	aus	
15168197	.	
15168198	Auch	
15168199	Kuchelmooskopf	B-LOC
15168200	und	
15168201	Wildgerlosspitze	B-LOC
15168202	sind	
15168203	nur	
15168204	mäßig	
15168205	schwierig	
15168206	(	
15168207	Stützpunkt	
15168208	Plauener	B-LOC
15168209	Hütte	I-LOC
15168210	)	
15168211	,	
15168212	während	
15168213	der	
15168214	Normalanstieg	
15168215	auf	
15168216	den	
15168217	Spaten	B-LOC
15168218	teilweise	
15168219	bereits	
15168220	den	
15168221	III	
15168222	.	
15168223	Schwierigkeitsgrad	
15168224	erreicht	
15168225	.	
15168226	Damit	
15168227	eröffnet	
15168228	sich	
15168229	der	
15168230	Reigen	
15168231	mittelschwerer	
15168232	und	
15168233	schwieriger	
15168234	Urgesteinsklettereien	
15168235	,	
15168236	als	
15168237	deren	
15168238	rassigste	
15168239	wohl	
15168240	die	
15168241	Überschreitung	
15168242	Reichenspitze-Hahnenkamm-Wildgerlosspitze	
15168243	gilt	
15168244	(	
15168245	Stellen	
15168246	V	
15168247	)	
15168248	.	
15168249	Beliebtes	
15168250	Ziel	
15168251	für	
15168252	Genußkletterer	
15168253	ist	
15168254	der	
15168255	luftige	
15168256	Verbindungsgrat	
15168257	Zillerspitze-Reichenspitze	
15168258	(	
15168259	teilweise	
15168260	IV	
15168261	)	
15168262	,	
15168263	zu	
15168264	den	
15168265	wenig	
15168266	bekannten	
15168267	Fahrten	
15168268	zählt	
15168269	der	
15168270	schöne	
15168271	Nordgrat	
15168272	auf	
15168273	die	
15168274	Richterspitze	B-LOC
15168275	von	
15168276	der	
15168277	gleichnamigen	
15168278	Scharte	
15168279	aus	
15168280	(	
15168281	III	
15168282	)	
15168283	.	
15168284	Eine	
15168285	Steigerung	
15168286	bietet	
15168287	der	
15168288	übliche	
15168289	Anstieg	
15168290	auf	
15168291	den	
15168292	abweisenden	
15168293	Nördlichen	
15168294	Schwarzkopf	
15168295	(	
15168296	Stellen	
15168297	IV	
15168298	)	
15168299	,	
15168300	der	
15168301	darüber	
15168302	hinaus	
15168303	noch	
15168304	zwei	
15168305	bedeutende	
15168306	Führen	
15168307	in	
15168308	der	
15168309	Ostwand	
15168310	(	
15168311	III	
15168312	bzw.	
15168313	V	
15168314	)	
15168315	aufweist	
15168316	.	
15168317	Der	
15168318	Spaten	B-LOC
15168319	ist	
15168320	das	
15168321	Kletterziel	
15168322	für	
15168323	die	
15168324	Felsgeher	
15168325	schärferer	
15168326	Richtung	
15168327	.	
15168328	Drei	
15168329	sehr	
15168330	anspruchsvolle	
15168331	Routen	
15168332	durchziehen	
15168333	die	
15168334	steile	
15168335	,	
15168336	knapp	
15168337	200	
15168338	m	
15168339	hohe	
15168340	Ostwand	
15168341	(	
15168342	Direkte	B-LOC
15168343	Ostwand	I-LOC
15168344	V	
15168345	und	
15168346	A1	
15168347	,	
15168348	Neue	B-LOC
15168349	Ostwand	I-LOC
15168350	V	
15168351	und	
15168352	A2	
15168353	,	
15168354	"	
15168355	Stefan-Böhm-Gedächtnisweg	B-LOC
15168356	"	
15168357	laut	
15168358	Erstbegeher	
15168359	V	
15168360	und	
15168361	VI	
15168362	,	
15168363	eine	
15168364	Stelle	
15168365	VI	
15168366	+	
15168367	)	
15168368	.	
15168369	Weniger	
15168370	begehrt	
15168371	sind	
15168372	die	
15168373	Anstiege	
15168374	auf	
15168375	die	
15168376	Nadelspitzen	B-LOC
15168377	(	
15168378	II	
15168379	und	
15168380	III	
15168381	)	
15168382	.	
15168383	Auch	
15168384	hier	
15168385	wurde	
15168386	in	
15168387	jüngerer	
15168388	Zeit	
15168389	mit	
15168390	der	
15168391	Nordostkante	
15168392	eine	
15168393	schwierige	
15168394	Führe	
15168395	IV	
15168396	.	
15168397	und	
15168398	V.	
15168399	Grades	
15168400	eröffnet	
15168401	.	
15168402	Die	
15168403	markanten	
15168404	Grate	
15168405	auf	
15168406	den	
15168407	Rainbach-Schwarzkopf	B-LOC
15168408	werden	
15168409	,	
15168410	obwohl	
15168411	nur	
15168412	mittlere	
15168413	Schwierigkeiten	
15168414	auftreten	
15168415	,	
15168416	kaum	
15168417	begangen	
15168418	;	
15168419	das	
15168420	gleiche	
15168421	gilt	
15168422	für	
15168423	die	
15168424	Zillerschartenspitze	B-LOC
15168425	,	
15168426	in	
15168427	gesteigertem	
15168428	Maß	
15168429	für	
15168430	Zillerplattenspitze	B-LOC
15168431	und	
15168432	Keeskarkopf	B-LOC
15168433	.	
15168434	Hier	
15168435	findet	
15168436	derjenige	
15168437	,	
15168438	welcher	
15168439	großzügige	
15168440	Gratklettereien	
15168441	im	
15168442	Schwierigkeitsbereich	
15168443	III	
15168444	und	
15168445	IV	
15168446	liebt	
15168447	,	
15168448	einsamstes	
15168449	Felsland	
15168450	.	
15168451	Modetouren	
15168452	mit	
15168453	berühmten	
15168454	Namen	
15168455	fehlen	
15168456	freilich	
15168457	,	
15168458	aber	
15168459	das	
15168460	gilt	
15168461	,	
15168462	von	
15168463	Reichenspitze	B-LOC
15168464	und	
15168465	Gabler	B-LOC
15168466	abgesehen	
15168467	,	
15168468	für	
15168469	die	
15168470	gesamte	
15168471	Gruppe	
15168472	.	
15168473	Trotzdem	
15168474	ist	
15168475	sie	
15168476	einer	
15168477	der	
15168478	landschaftlichen	
15168479	wie	
15168480	bergsteigerischen	
15168481	Höhepunkte	
15168482	im	
15168483	großen	
15168484	Gletschergebirge	
15168485	der	
15168486	Zillertaler	B-LOC
15168487	Alpen	B-LOC
15168487	Alpen	I-LOC
15168488	,	
15168489	und	
15168490	wer	
15168491	einmal	
15168492	vom	
15168493	Zauber	
15168494	und	
15168495	von	
15168496	der	
15168497	Schönheit	
15168498	dieser	
15168499	Täler	
15168500	,	
15168501	Grate	
15168502	und	
15168503	Gipfel	
15168504	erfaßt	
15168505	wurde	
15168506	,	
15168507	kommt	
15168508	gern	
15168509	und	
15168510	mit	
15168511	vielen	
15168512	Wünschen	
15168513	wieder	
15168514	.	
15168515	Die	
15168516	vier	
15168517	Nordkämme	
15168518	der	
15168519	Reichenspitzgruppe	B-LOC
15168520	Zwischen	
15168521	der	
15168522	Windbachspitze	B-LOC
15168523	und	
15168524	der	
15168525	Reichenspitze	B-LOC
15168526	verläuft	
15168527	der	
15168528	Hauptkamm	
15168529	der	
15168530	Reichenspitzgruppe	B-LOC
15168531	ziemlich	
15168532	genau	
15168533	von	
15168534	Süd	
15168535	nach	
15168536	Nord	
15168537	und	
15168538	bildet	
15168539	dabei	
15168540	die	
15168541	Scheide	
15168542	zwischen	
15168543	Zillergrund	B-LOC
15168544	und	
15168545	Krimmler	B-LOC
15168546	Achental	I-LOC
15168547	,	
15168548	zwischen	
15168549	Tirol	B-LOC
15168550	und	
15168551	dem	
15168552	Land	
15168553	Salzburg	B-LOC
15168554	.	
15168555	Dann	
15168556	biegt	
15168557	er	
15168558	nach	
15168559	Westnordwest	
15168560	ab	
15168561	und	
15168562	liegt	
15168563	nun	
15168564	ganz	
15168565	auf	
15168566	Tiroler	
15168567	Boden	
15168568	.	
15168569	Nach	
15168570	Süden	
15168571	fällt	
15168572	er	
15168573	weiterhin	
15168574	steil	
15168575	und	
15168576	kaum	
15168577	gegliedert	
15168578	in	
15168579	den	
15168580	Zillergrund	B-LOC
15168581	ab	
15168582	,	
15168583	während	
15168584	sich	
15168585	die	
15168586	Nordseite	
15168587	in	
15168588	vier	
15168589	mächtige	
15168590	Seitenkämme	
15168591	aufteilt	
15168592	,	
15168593	die	
15168594	parallel	
15168595	zum	
15168596	Gerlostal	B-LOC
15168597	hinausziehen	
15168598	.	
15168599	Diese	
15168600	Kämme	
15168601	und	
15168602	die	
15168603	sie	
15168604	trennenden	
15168605	Täler	
15168606	sollen	
15168607	hier	
15168608	behandelt	
15168609	werden	
15168610	.	
15168611	Allgemeines	
15168612	Auch	
15168613	das	
15168614	gibt	
15168615	es	
15168616	1980	
15168617	noch	
15168618	im	
15168619	Land	
15168620	Tirol	B-LOC
15168621	:	
15168622	eine	
15168623	Berggruppe	
15168624	von	
15168625	80	
15168626	qkm	
15168627	Ausdehnung	
15168628	mit	
15168629	fünfzehn	
15168630	durchaus	
15168631	mächtigen	
15168632	,	
15168633	selbständigen	
15168634	Gipfeln	
15168635	,	
15168636	die	
15168637	bisher	
15168638	noch	
15168639	nie	
15168640	zusammenhängend	
15168641	beschrieben	
15168642	wurden	
15168643	und	
15168644	die	
15168646	mit	
15168647	wenigen	
15168648	Ausnahmen	
15168650	oft	
15168651	jahrelang	
15168652	keinen	
15168653	Besuch	
15168654	erhalten	
15168655	.	
15168656	Im	
15168657	Gerloser	B-LOC
15168658	Gebiet	I-LOC
15168659	der	
15168660	Reichenspitzgruppe	B-LOC
15168661	werden	
15168662	nämlich	
15168663	nur	
15168664	die	
15168665	Täler	
15168666	durchwandert	
15168667	,	
15168668	vor	
15168669	allem	
15168670	das	
15168671	Wildgerlostal	B-LOC
15168672	mit	
15168673	dem	
15168674	Ziel	
15168675	Zittauer	B-LOC
15168676	Hütte	I-LOC
15168677	und	
15168678	Reichenspitze	B-LOC
15168679	.	
15168680	Die	
15168681	Gipfel	
15168682	aber	
15168683	werden	
15168684	von	
15168685	Alpinisten	
15168686	und	
15168687	Bergwanderern	
15168688	"	
15168689	links	
15168690	und	
15168691	rechts	
15168692	liegengelassen	
15168693	"	
15168694	.	
15168695	Auch	
15168696	durch	
15168697	diesen	
15168698	Beitrag	
15168699	wird	
15168700	das	
15168701	Gebiet	
15168702	ganz	
15168703	bestimmt	
15168704	nicht	
15168705	plötzlich	
15168706	in	
15168707	Mode	
15168708	kommen	
15168709	.	
15168710	Mühe	
15168711	,	
15168712	Ausdauer	
15168713	,	
15168714	unbedingt	
15168715	notwendige	
15168716	Eigeninitiative	
15168717	und	
15168718	alpines	
15168719	Können	
15168720	sind	
15168721	allzu	
15168722	mächtige	
15168723	Hindernisse	
15168724	für	
15168725	jeden	
15168726	Massentourismus	
15168727	.	
15168728	Doch	
15168729	gerade	
15168730	diese	
15168731	Eigenschaften	
15168732	muß	
15168733	der	
15168734	Bergsteiger	
15168735	mitbringen	
15168736	,	
15168737	der	
15168738	Gipfel	
15168739	in	
15168740	den	
15168741	vier	
15168742	Kämmen	
15168743	besteigen	
15168744	will	
15168745	.	
15168746	Denn	
15168747	—	
15168748	wie	
15168749	schon	
15168750	angedeutet	
15168751	—	
15168752	gute	
15168753	Wege	
15168754	ziehen	
15168755	nur	
15168756	durch	
15168757	die	
15168758	Täler	
15168759	.	
15168760	Diese	
15168761	V-förmigen	
15168762	Einschnitte	
15168763	werden	
15168764	von	
15168765	sehr	
15168766	steilen	
15168767	,	
15168768	oft	
15168769	felsdurchsetzten	
15168770	Flanken	
15168771	begleitet	
15168772	,	
15168773	die	
15168774	zudem	
15168775	meist	
15168776	von	
15168777	dichtem	
15168778	Gestrüpp	
15168779	überzogen	
15168780	sind	
15168781	.	
15168782	Nur	
15168783	kleine	
15168784	,	
15168785	schwer	
15168786	zu	
15168787	findende	
15168788	Steige	
15168789	überlisten	
15168790	die	
15168791	Steilstufen	
15168792	und	
15168793	leiten	
15168794	in	
15168795	die	
15168796	Hochkare	
15168797	hinauf	
15168798	.	
15168799	Diese	
15168800	sind	
15168801	schließlich	
15168802	ganz	
15168803	ohne	
15168804	alle	
15168805	Steiganlagen	
15168806	.	
15168807	Man	
15168808	muß	
15168809	sich	
15168810	also	
15168811	die	
15168812	richtige	
15168813	Route	
15168814	nach	
15168815	der	
15168816	Karte	
15168817	und	
15168818	seinem	
15168819	"	
15168820	Geländeblick	
15168821	"	
15168822	selbst	
15168823	suchen	
15168824	.	
15168825	Die	
15168826	Fotos	
15168827	zeigen	
15168828	deutlich	
15168829	den	
15168830	Charakter	
15168831	der	
15168832	Gipfel	
15168833	in	
15168834	unserem	
15168835	Gebiet	
15168836	.	
15168837	Es	
15168838	gibt	
15168839	schön	
15168840	geformte	
15168841	Felsberge	
15168842	,	
15168843	flachere	
15168844	,	
15168845	mehr	
15168846	in	
15168847	Blockwerk	
15168848	aufgelöste	
15168849	Formen	
15168850	und	
15168851	im	
15168852	nördlichen	
15168853	Teil	
15168854	der	
15168855	Kämme	
15168856	Grasberge	
15168857	mit	
15168858	sehr	
15168859	steilen	
15168860	,	
15168861	zerfurchten	
15168862	Flanken	
15168863	.	
15168864	Das	
15168865	Gestein	
15168866	ist	
15168867	kaum	
15168868	je	
15168869	so	
15168870	fest	
15168871	,	
15168872	und	
15168873	die	
15168874	Wände	
15168875	sind	
15168876	kaum	
15168877	je	
15168878	so	
15168879	hoch	
15168880	,	
15168881	daß	
15168882	hier	
15168883	der	
15168884	ausgesprochene	
15168885	Kletterer	
15168886	auf	
15168887	seine	
15168888	Kosten	
15168889	käme	
15168890	.	
15168891	Auch	
15168892	der	
15168893	Bergwanderer	
15168894	wird	
15168895	sich	
15168896	nicht	
15168897	hierher	
15168898	verirren	
15168899	,	
15168900	für	
15168901	ihn	
15168902	entpuppen	
15168903	sich	
15168904	ausnahmslos	
15168905	alle	
15168906	Ziele	
15168907	als	
15168908	zu	
15168909	anspruchsvoll	
15168910	(	
15168911	von	
15168912	den	
15168913	nördlich	
15168914	vorgelagerten	
15168915	Kuppen	
15168916	abgesehen	
15168917	)	
15168918	.	
15168919	Es	
15168920	bleibt	
15168921	also	
15168922	nur	
15168923	der	
15168924	Bergsteiger	
15168925	mittlerer	
15168926	Prägung	
15168927	mit	
15168928	perfekter	
15168929	Trittsicherheit	
15168930	,	
15168931	gutem	
15168932	Orientierungsvermögen	
15168933	und	
15168934	sicherem	
15168935	Klettern	
15168936	in	
15168937	völlig	
15168938	unberührtem	
15168939	Gelände	
15168940	mittlerer	
15168941	Schwierigkeit	
15168942	.	
15168943	Ja	
15168944	,	
15168945	auf	
15168946	den	
15168947	Freund	
15168948	von	
15168949	spannenden	
15168950	Entdeckungsfahrten	
15168951	warten	
15168952	zahlreiche	
15168953	Grate	
15168954	und	
15168955	Rippen	
15168956	,	
15168957	Touren	
15168958	,	
15168959	die	
