.	.	KNOWN	O
Es	es	KNOWN	O
ist	ist	KNOWN	O
ein	ein	KNOWN	O
Musterbeispiel	musterbeispiel	UNKNOWN	O
dafür	dafür	KNOWN	O
,	,	KNOWN	O
wie	wie	KNOWN	O
aus	aus	KNOWN	O
der	der	KNOWN	O
ursprünglichen	ursprünglichen	KNOWN	O
Aufgabe	aufgabe	KNOWN	O
und	und	KNOWN	O
Zielsetzung	zielsetzung	KNOWN	O
des	des	KNOWN	O
Alpenvereins	alpenvereins	KNOWN	B-LOC
,	,	KNOWN	O
dem	dem	KNOWN	O
Menschen	menschen	KNOWN	O
im	im	KNOWN	O
Hochgebirge	hochgebirge	KNOWN	O
zu	zu	KNOWN	O
helfen	helfen	KNOWN	O
und	und	KNOWN	O
ihn	ihn	KNOWN	O
durch	durch	KNOWN	O
Anlage	anlage	KNOWN	O
von	von	KNOWN	O
Wegen	wegen	KNOWN	O
,	,	KNOWN	O
Erbauung	erbauung	KNOWN	O
von	von	KNOWN	O
Unterkünften	unterkünften	UNKNOWN	O
,	,	KNOWN	O
Ausbildung	ausbildung	KNOWN	O
von	von	KNOWN	O
Bergführern	bergführern	UNKNOWN	O
,	,	KNOWN	O
Anfertigung	anfertigung	UNKNOWN	O
von	von	KNOWN	O
Landkarten	landkarten	KNOWN	O
usw.	usw.	KNOWN	O
zu	zu	KNOWN	O
schützen	schützen	KNOWN	O
,	,	KNOWN	O
im	im	KNOWN	O
Verlauf	verlauf	KNOWN	O
von	von	KNOWN	O
acht	acht	KNOWN	O
Jahrzehnten	jahrzehnten	KNOWN	O
beinahe	beinahe	KNOWN	O
die	die	KNOWN	O
gegenteile	gegenteile	UNKNOWN	O
Aufgabe	aufgabe	KNOWN	O
entstanden	entstanden	KNOWN	O
ist	ist	KNOWN	O
:	:	KNOWN	O
die	die	KNOWN	O
Natur	natur	KNOWN	O
,	,	KNOWN	O
insbesondere	insbesondere	KNOWN	O
jene	jene	KNOWN	O
des	des	KNOWN	O
Hochgebirges	hochgebirges	UNKNOWN	O
,	,	KNOWN	O
vor	vor	KNOWN	O
dem	dem	KNOWN	O
Menschen	menschen	KNOWN	O
zu	zu	KNOWN	O
schützen	schützen	KNOWN	O
.	.	KNOWN	O
Der	der	KNOWN	O
Alpenverein	alpenverein	KNOWN	O
ist	ist	KNOWN	O
über	über	KNOWN	O
hundert	hundert	KNOWN	O
Jahre	jahre	KNOWN	O
alt	alt	KNOWN	O
—	—	KNOWN	O
aber	aber	KNOWN	O
seine	seine	KNOWN	O
Mitglieder	mitglieder	KNOWN	O
sind	sind	KNOWN	O
jung	jung	KNOWN	O
geblieben	geblieben	KNOWN	O
:	:	KNOWN	O
sie	sie	KNOWN	O
werden	werden	KNOWN	O
auch	auch	KNOWN	O
diese	diese	KNOWN	O
geänderten	geänderten	KNOWN	O
Aufgaben	aufgaben	KNOWN	O
genauso	genauso	KNOWN	O
gut	gut	KNOWN	O
und	und	KNOWN	O
zielbewußt	zielbewußt	UNKNOWN	O
meistern	meistern	KNOWN	O
,	,	KNOWN	O
wie	wie	KNOWN	O
sie	sie	KNOWN	O
die	die	KNOWN	O
Aufgaben	aufgaben	KNOWN	O
der	der	KNOWN	O
Erschließung	erschließung	KNOWN	O
gemeistert	gemeistert	KNOWN	O
haben	haben	KNOWN	O
,	,	KNOWN	O
zum	zum	KNOWN	O
Wohle	wohle	KNOWN	O
und	und	KNOWN	O
zum	zum	KNOWN	O
ausschließlichen	ausschließlichen	KNOWN	O
Nutzen	nutzen	KNOWN	O
unserer	unserer	KNOWN	O
Ostalpenlandschaft	ostalpenlandschaft	UNKNOWN	O
,	,	KNOWN	O
ihrer	ihrer	KNOWN	O
Täler	täler	UNKNOWN	O
und	und	KNOWN	O
ihrer	ihrer	KNOWN	O
Menschen	menschen	KNOWN	O
.	.	KNOWN	O
Die	die	KNOWN	O
Reichenspitzgruppe	reichenspitzgruppe	UNKNOWN	O
Ehe	ehe	KNOWN	O
das	das	KNOWN	O
Krimmler	krimmler	UNKNOWN	O
Achental	achental	UNKNOWN	O
die	die	KNOWN	O
Zillertaler	zillertaler	UNKNOWN	O
Alpen	alpen	KNOWN	B-LOC
Alpen	alpen	KNOWN	I-LOC
von	von	KNOWN	O
der	der	KNOWN	O
Venedigergruppe	venedigergruppe	UNKNOWN	O
der	der	KNOWN	O
westlichen	westlichen	KNOWN	O
Hohen	hohen	KNOWN	O
Tauern	tauern	UNKNOWN	O
trennt	trennt	KNOWN	O
,	,	KNOWN	O
finden	finden	KNOWN	O
sie	sie	KNOWN	O
in	in	KNOWN	O
der	der	KNOWN	O
wilden	wilden	KNOWN	O
Reichenspitzgruppe	reichenspitzgruppe	UNKNOWN	O
noch	noch	KNOWN	O
einmal	einmal	KNOWN	O
einen	einen	KNOWN	O
großartigen	großartigen	KNOWN	O
Höhepunkt	höhepunkt	KNOWN	O
.	.	KNOWN	O
Ähnlich	ähnlich	KNOWN	O
dem	dem	KNOWN	O
Tuxer	tuxer	UNKNOWN	O
Kamm	kamm	KNOWN	O
gilt	gilt	KNOWN	O
der	der	KNOWN	O
Reichenspitzkamm	reichenspitzkamm	UNKNOWN	O
als	als	KNOWN	O
Dorado	dorado	KNOWN	O
für	für	KNOWN	O
Urgesteinskletterer	urgesteinskletterer	UNKNOWN	O
.	.	KNOWN	O
Eigenartige	eigenartige	KNOWN	O
,	,	KNOWN	O
fast	fast	KNOWN	O
kühne	kühne	KNOWN	O
Gipfelformen	gipfelformen	UNKNOWN	O
ließen	ließen	KNOWN	O
fragwürdige	fragwürdige	KNOWN	O
Begriffe	begriffe	KNOWN	O
wie	wie	KNOWN	O
"	"	KNOWN	O
Zillertaler	zillertaler	UNKNOWN	O
Dolomiten	dolomiten	KNOWN	O
"	"	KNOWN	O
und	und	KNOWN	O
"	"	KNOWN	O
Bergell	bergell	UNKNOWN	B-LOC	O
der	der	KNOWN	O
Ostalpen	ostalpen	UNKNOWN	B-LOC	O
"	"	KNOWN	O
entstehen	entstehen	KNOWN	O
,	,	KNOWN	O
die	die	KNOWN	O
das	das	KNOWN	O
Gebiet	gebiet	KNOWN	O
selber	selber	KNOWN	O
—	—	KNOWN	O
abgesehen	abgesehen	KNOWN	O
von	von	KNOWN	O
der	der	KNOWN	O
(	(	KNOWN	O
auch	auch	KNOWN	O
geografisehen	geografisehen	UNKNOWN	O
)	)	KNOWN	O
Unsinnigkeit	unsinnigkeit	UNKNOWN	O
dieser	dieser	KNOWN	O
Vergleiche	vergleiche	KNOWN	O
—	—	KNOWN	O
nicht	nicht	KNOWN	O
notwendig	notwendig	KNOWN	O
hat	hat	KNOWN	O
.	.	KNOWN	O
Strenggenommen	strenggenommen	UNKNOWN	O
ist	ist	KNOWN	O
die	die	KNOWN	O
Reichenspitzgruppe	reichenspitzgruppe	UNKNOWN	O
ein	ein	KNOWN	O
,	,	KNOWN	O
wenn	wenn	KNOWN	O
auch	auch	KNOWN	O
sehr	sehr	KNOWN	O
hoher	hoher	KNOWN	O
(	(	KNOWN	O
Reichenspitze	reichenspitze	UNKNOWN	O
3303	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
,	,	KNOWN	O
Seitenast	seitenast	KNOWN	O
des	des	KNOWN	O
Zillertaler	zillertaler	UNKNOWN	O
Hauptkammes	hauptkammes	UNKNOWN	O
.	.	KNOWN	O
Er	er	KNOWN	O
beginnt	beginnt	KNOWN	O
im	im	KNOWN	O
Süden	süden	KNOWN	O
mit	mit	KNOWN	O
dem	dem	KNOWN	O
Dreiecker	dreiecker	UNKNOWN	O
,	,	KNOWN	O
2892	$NUM$	KNOWN	O
m	m	KNOWN	O
,	,	KNOWN	O
hoch	hoch	KNOWN	O
über	über	KNOWN	O
der	der	KNOWN	O
Prettau	prettau	UNKNOWN	O
(	(	KNOWN	O
Schluß	schluß	KNOWN	O
des	des	KNOWN	O
südtirolischen	südtirolischen	UNKNOWN	O
Ahrntales	ahrntales	UNKNOWN	O
)	)	KNOWN	O
,	,	KNOWN	O
kulminiert	kulminiert	KNOWN	O
in	in	KNOWN	O
der	der	KNOWN	O
Reichenspitze	reichenspitze	UNKNOWN	O
und	und	KNOWN	O
bildet	bildet	KNOWN	O
mit	mit	KNOWN	O
dem	dem	KNOWN	O
Mannlkarkopf	mannlkarkopf	UNKNOWN	O
,	,	KNOWN	O
2873	$NUM$	KNOWN	O
m	m	KNOWN	O
,	,	KNOWN	O
seine	seine	KNOWN	O
am	am	KNOWN	O
weitesten	weitesten	KNOWN	O
nach	nach	KNOWN	O
Norden	norden	KNOWN	O
vorgeschobene	vorgeschobene	UNKNOWN	O
Erhebung	erhebung	KNOWN	O
.	.	KNOWN	O
Der	der	KNOWN	O
Betrachter	betrachter	KNOWN	O
der	der	KNOWN	O
Karte	karte	KNOWN	O
wird	wird	KNOWN	O
erkennen	erkennen	KNOWN	O
,	,	KNOWN	O
daß	daß	KNOWN	O
der	der	KNOWN	O
Reichenspitzgruppe	reichenspitzgruppe	UNKNOWN	O
die	die	KNOWN	O
Form	form	KNOWN	O
eines	eines	KNOWN	O
Ypsilons	ypsilons	UNKNOWN	O
eigen	eigen	KNOWN	O
ist	ist	KNOWN	O
;	;	KNOWN	O
von	von	KNOWN	O
der	der	KNOWN	O
Reichenspitze	reichenspitze	UNKNOWN	O
aus	aus	KNOWN	O
leitet	leitet	KNOWN	O
der	der	KNOWN	O
rechte	rechte	KNOWN	O
(	(	KNOWN	O
östliche	östliche	KNOWN	O
)	)	KNOWN	O
Schenkel	schenkel	KNOWN	O
zum	zum	KNOWN	O
erwähnten	erwähnten	KNOWN	O
Mannlkarkopf	mannlkarkopf	UNKNOWN	O
,	,	KNOWN	O
der	der	KNOWN	O
linke	linke	KNOWN	O
(	(	KNOWN	O
westliche	westliche	KNOWN	O
)	)	KNOWN	O
endet	endet	KNOWN	O
mit	mit	KNOWN	O
der	der	KNOWN	O
Wildgerlosspitze	wildgerlosspitze	UNKNOWN	O
,	,	KNOWN	O
3280	$NUM$	KNOWN	O
m.	m.	KNOWN	O
Wenngleich	wenngleich	KNOWN	O
der	der	KNOWN	O
felsige	felsige	UNKNOWN	O
Charakter	charakter	KNOWN	O
überwiegt	überwiegt	KNOWN	O
,	,	KNOWN	O
und	und	KNOWN	O
Eisflanken	eisflanken	UNKNOWN	O
wie	wie	KNOWN	O
jene	jene	KNOWN	O
eines	eines	KNOWN	O
Hochfeilers	hochfeilers	UNKNOWN	O
,	,	KNOWN	O
Hochferners	hochferners	UNKNOWN	O
oder	oder	KNOWN	O
Großen	großen	KNOWN	O
Möselers	möselers	UNKNOWN	O
fehlen	fehlen	KNOWN	O
,	,	KNOWN	O
tritt	tritt	KNOWN	O
in	in	KNOWN	O
der	der	KNOWN	O
Reichenspitzgruppe	reichenspitzgruppe	UNKNOWN	O
doch	doch	KNOWN	O
eine	eine	KNOWN	O
erhebliche	erhebliche	KNOWN	O
Vergletscherung	vergletscherung	UNKNOWN	O
zutage	zutage	KNOWN	O
.	.	KNOWN	O
Unter	unter	KNOWN	O
sieben	sieben	KNOWN	O
kleineren	kleineren	KNOWN	O
und	und	KNOWN	O
ausgedehnteren	ausgedehnteren	UNKNOWN	O
Gletschern	gletschern	UNKNOWN	O
nimmt	nimmt	KNOWN	O
das	das	KNOWN	O
im	im	KNOWN	O
Norden	norden	KNOWN	O
von	von	KNOWN	O
Reichen	reichen	KNOWN	O
und	und	KNOWN	O
Wildgerlosspitze	wildgerlosspitze	UNKNOWN	O
eingelagerte	eingelagerte	KNOWN	O
Wildgerloskees	wildgerloskees	UNKNOWN	O
eine	eine	KNOWN	O
Vorrangstellung	vorrangstellung	UNKNOWN	O
ein	ein	KNOWN	O
:	:	KNOWN	O
die	die	KNOWN	O
Schau	schau	KNOWN	O
,	,	KNOWN	O
etwa	etwa	KNOWN	O
von	von	KNOWN	O
der	der	KNOWN	O
Gerlospaßstraße	gerlospaßstraße	UNKNOWN	O
aus	aus	KNOWN	O
,	,	KNOWN	O
beschert	beschert	KNOWN	O
ein	ein	KNOWN	O
überwältigendes	überwältigendes	UNKNOWN	O
,	,	KNOWN	O
an	an	KNOWN	O
westalpine	westalpine	UNKNOWN	O
Eindrücke	eindrücke	KNOWN	O
erinnerndes	erinnerndes	UNKNOWN	O
Bild	bild	KNOWN	O
.	.	KNOWN	O
Die	die	KNOWN	O
Täler	täler	UNKNOWN	O
Fast	fast	KNOWN	O
1300	$NUM$	KNOWN	O
m	m	KNOWN	O
steht	steht	KNOWN	O
der	der	KNOWN	O
Dreiecker	dreiecker	UNKNOWN	O
über	über	KNOWN	O
Kasern	kasern	UNKNOWN	O
,	,	KNOWN	O
1614	$NUM$	KNOWN	O
m	m	KNOWN	O
,	,	KNOWN	O
der	der	KNOWN	O
letzten	letzten	KNOWN	O
Ansiedlung	ansiedlung	KNOWN	O
im	im	KNOWN	O
Schluß	schluß	KNOWN	O
des	des	KNOWN	O
Ahrntales	ahrntales	UNKNOWN	O
.	.	KNOWN	O
Über	über	KNOWN	O
das	das	KNOWN	O
Heilig-Geist-Jöchl	heilig-geist-jöchl	UNKNOWN	O
,	,	KNOWN	O
2657	$NUM$	KNOWN	O
m	m	KNOWN	O
,	,	KNOWN	O
besteht	besteht	KNOWN	O
ein	ein	KNOWN	O
bequemer	bequemer	KNOWN	O
Übergang	übergang	KNOWN	O
ins	ins	KNOWN	O
Zillergründl	zillergründl	UNKNOWN	O
(	(	KNOWN	O
südöstlicher	südöstlicher	KNOWN	O
Fortsatz	fortsatz	UNKNOWN	O
des	des	KNOWN	O
Zillergrundes	zillergrundes	UNKNOWN	O
)	)	KNOWN	O
,	,	KNOWN	O
welches	welches	KNOWN	O
die	die	KNOWN	O
Reichenspitzgruppe	reichenspitzgruppe	UNKNOWN	O
im	im	KNOWN	O
Westen	westen	KNOWN	O
begrenzt	begrenzt	KNOWN	O
.	.	KNOWN	O
Der	der	KNOWN	O
über	über	KNOWN	O
seinem	seinem	KNOWN	O
Talschluß	talschluß	UNKNOWN	O
entspringende	entspringende	UNKNOWN	O
Ziller	ziller	KNOWN	O
wird	wird	KNOWN	O
vom	vom	KNOWN	O
Rauhkofelkees	rauhkofelkees	UNKNOWN	O
des	des	KNOWN	O
Magnerkammes	magnerkammes	UNKNOWN	O
,	,	KNOWN	O
aber	aber	KNOWN	O
auch	auch	KNOWN	O
von	von	KNOWN	O
den	den	KNOWN	O
westlich	westlich	KNOWN	O
des	des	KNOWN	O
Reichenspitzkammes	reichenspitzkammes	UNKNOWN	O
eingelagerten	eingelagerten	UNKNOWN	O
Firnen	firnen	UNKNOWN	O
genährt	genährt	KNOWN	O
.	.	KNOWN	O
Die	die	KNOWN	O
nördliche	nördliche	KNOWN	O
Eingangspforte	eingangspforte	UNKNOWN	O
ist	ist	KNOWN	O
heute	heute	KNOWN	O
der	der	KNOWN	O
Speicher	speicher	KNOWN	B-LOC
Durlaßboden	durlaßboden	UNKNOWN	I-LOC
.	.	KNOWN	O
Ein	ein	KNOWN	O
Teil	teil	KNOWN	O
des	des	KNOWN	O
Wildgerlostales	wildgerlostales	UNKNOWN	O
fiel	fiel	KNOWN	O
der	der	KNOWN	O
Technisierung	technisierung	UNKNOWN	O
zum	zum	KNOWN	O
Opfer	opfer	KNOWN	O
.	.	KNOWN	O
Über	über	KNOWN	O
dem	dem	KNOWN	O
Stausee	stausee	KNOWN	O
und	und	KNOWN	O
an	an	KNOWN	O
ihm	ihm	KNOWN	O
entlang	entlang	KNOWN	O
ist	ist	KNOWN	O
es	es	KNOWN	O
möglich	möglich	KNOWN	O
,	,	KNOWN	O
mit	mit	KNOWN	O
Kfz	kfz	KNOWN	O
bis	bis	KNOWN	O
zur	zur	KNOWN	O
Finkaualm	finkaualm	UNKNOWN	O
,	,	KNOWN	O
1420	$NUM$	KNOWN	O
m	m	KNOWN	O
,	,	KNOWN	O
zu	zu	KNOWN	O
fahren	fahren	KNOWN	O
.	.	KNOWN	O
Der	der	KNOWN	O
dort	dort	KNOWN	O
beginnende	beginnende	KNOWN	O
Weg	weg	KNOWN	O
zur	zur	KNOWN	O
Zittauer	zittauer	UNKNOWN	B-LOC
Hütte	hütte	KNOWN	I-LOC
jedoch	jedoch	KNOWN	O
führt	führt	KNOWN	O
nach	nach	KNOWN	O
wie	wie	KNOWN	O
vor	vor	KNOWN	O
durch	durch	KNOWN	O
eine	eine	KNOWN	O
ursprüngliche	ursprüngliche	KNOWN	O
Landschaft	landschaft	KNOWN	O
.	.	KNOWN	O
Parallel	parallel	KNOWN	O
zum	zum	KNOWN	O
Wildgerlostal	wildgerlostal	UNKNOWN	O
trennt	trennt	KNOWN	O
das	das	KNOWN	O
Krimmler	krimmler	UNKNOWN	O
Achental	achental	UNKNOWN	O
die	die	KNOWN	O
Zillertaler	zillertaler	UNKNOWN	O
Alpen	alpen	KNOWN	B-LOC
Alpen	alpen	KNOWN	I-LOC
von	von	KNOWN	O
den	den	KNOWN	O
Hohen	hohen	KNOWN	O
Tauern	tauern	UNKNOWN	O
.	.	KNOWN	O
Von	von	KNOWN	O
Krimml	krimml	UNKNOWN	O
im	im	KNOWN	O
Oberpinzgau	oberpinzgau	UNKNOWN	O
leitet	leitet	KNOWN	O
ein	ein	KNOWN	O
teilweise	teilweise	KNOWN	O
asphaltierter	asphaltierter	UNKNOWN	O
Promenadeweg	promenadeweg	UNKNOWN	O
entlang	entlang	KNOWN	O
der	der	KNOWN	O
berühmten	berühmten	KNOWN	O
Krimmler	krimmler	UNKNOWN	O
Wasserfälle	wasserfälle	KNOWN	O
zur	zur	KNOWN	O
Schettbrücke	schettbrücke	UNKNOWN	O
hinauf	hinauf	KNOWN	O
.	.	KNOWN	O
Bald	bald	KNOWN	O
dahinter	dahinter	KNOWN	O
weitet	weitet	KNOWN	O
sich	sich	KNOWN	O
das	das	KNOWN	O
Tal	tal	KNOWN	O
,	,	KNOWN	O
der	der	KNOWN	O
zur	zur	KNOWN	O
Venedigergruppe	venedigergruppe	UNKNOWN	O
zählende	zählende	KNOWN	O
Weiglkarkopf	weiglkarkopf	UNKNOWN	O
beherrscht	beherrscht	KNOWN	O
die	die	KNOWN	O
Schau	schau	KNOWN	O
.	.	KNOWN	O
Unmittelbar	unmittelbar	KNOWN	O
westlich	westlich	KNOWN	O
,	,	KNOWN	O
fast	fast	KNOWN	O
1400	$NUM$	KNOWN	O
m	m	KNOWN	O
unter	unter	KNOWN	O
seinem	seinem	KNOWN	O
Scheitel	scheitel	KNOWN	O
,	,	KNOWN	O
befindet	befindet	KNOWN	O
sich	sich	KNOWN	O
die	die	KNOWN	O
Innere	innere	KNOWN	O
Schachenalm	schachenalm	UNKNOWN	O
,	,	KNOWN	O
in	in	KNOWN	O
deren	deren	KNOWN	O
Bereich	bereich	KNOWN	O
während	während	KNOWN	O
der	der	KNOWN	O
Jahre	jahre	KNOWN	O
1537	$NUM$	KNOWN	O
1539	$NUM$	KNOWN	O
Gold	gold	KNOWN	O
abgebaut	abgebaut	KNOWN	O
wurde	wurde	KNOWN	O
.	.	KNOWN	O
Wenig	wenig	KNOWN	O
südlich	südlich	KNOWN	O
von	von	KNOWN	O
ihr	ihr	KNOWN	O
breitet	breitet	KNOWN	O
sich	sich	KNOWN	O
der	der	KNOWN	O
ebene	ebene	KNOWN	O
Wiesenboden	wiesenboden	UNKNOWN	O
der	der	KNOWN	O
Blitzenbichlalm	blitzenbichlalm	UNKNOWN	O
mit	mit	KNOWN	O
dem	dem	KNOWN	O
Krimmler	krimmler	UNKNOWN	O
Tauernhaus	tauernhaus	UNKNOWN	O
,	,	KNOWN	O
1622	$NUM$	KNOWN	O
m	m	KNOWN	O
,	,	KNOWN	O
aus	aus	KNOWN	O
.	.	KNOWN	O
Hier	hier	KNOWN	O
nimmt	nimmt	KNOWN	O
der	der	KNOWN	O
an	an	KNOWN	O
landschaftlichen	landschaftlichen	UNKNOWN	O
Eindrücken	eindrücken	KNOWN	O
reiche	reiche	KNOWN	O
Weg	weg	KNOWN	O
ins	ins	KNOWN	O
Rainbachtal	rainbachtal	UNKNOWN	O
seinen	seinen	KNOWN	O
Anfang	anfang	KNOWN	O
:	:	KNOWN	O
nach	nach	KNOWN	O
einigen	einigen	KNOWN	O
steilen	steilen	KNOWN	O
Kehren	kehren	KNOWN	O
durch	durch	KNOWN	O
Wald	wald	KNOWN	O
gelangt	gelangt	KNOWN	O
der	der	KNOWN	O
Wanderer	wanderer	KNOWN	O
in	in	KNOWN	O
den	den	KNOWN	O
fast	fast	KNOWN	O
lieblich	lieblich	KNOWN	O
anmutenden	anmutenden	KNOWN	O
Talboden	talboden	KNOWN	O
.	.	KNOWN	O
Bald	bald	KNOWN	O
bestimmen	bestimmen	KNOWN	O
Gabler	gabler	UNKNOWN	O
und	und	KNOWN	O
Reichenspitze	reichenspitze	UNKNOWN	O
den	den	KNOWN	O
Ausblick	ausblick	KNOWN	O
,	,	KNOWN	O
allein	allein	KNOWN	O
derjenige	derjenige	KNOWN	O
,	,	KNOWN	O
welchem	welchem	KNOWN	O
beide	beide	KNOWN	O
Gipfel	gipfel	KNOWN	O
nur	nur	KNOWN	O
von	von	KNOWN	O
Norden	norden	KNOWN	O
her	her	KNOWN	O
vertraut	vertraut	KNOWN	O
sind	sind	KNOWN	O
,	,	KNOWN	O
würde	würde	KNOWN	O
sie	sie	KNOWN	O
nicht	nicht	KNOWN	O
als	als	KNOWN	O
solche	solche	KNOWN	O
erkennen	erkennen	KNOWN	O
.	.	KNOWN	O
Gut	gut	KNOWN	O
auf	auf	KNOWN	O
halbem	halbem	KNOWN	O
Weg	weg	KNOWN	O
zur	zur	KNOWN	O
Richterhütte	richterhütte	UNKNOWN	O
zeigen	zeigen	KNOWN	O
sich	sich	KNOWN	O
dann	dann	KNOWN	O
über	über	KNOWN	O
dem	dem	KNOWN	O
Keeskarkees	keeskarkees	UNKNOWN	O
die	die	KNOWN	O
eigenwilligen	eigenwilligen	KNOWN	O
Berggestalten	berggestalten	UNKNOWN	O
eines	eines	KNOWN	O
Teiles	teiles	UNKNOWN	O
der	der	KNOWN	O
südlichen	südlichen	KNOWN	O
Reichenspitzgruppe	reichenspitzgruppe	UNKNOWN	O
.	.	KNOWN	O
Etwa	etwa	KNOWN	O
zwei	zwei	KNOWN	O
Kilometer	kilometer	KNOWN	O
südlich	südlich	KNOWN	O
der	der	KNOWN	O
Blitzenbichlalm	blitzenbichlalm	UNKNOWN	B-LOC
zieht	zieht	KNOWN	O
ein	ein	KNOWN	O
weiteres	weiteres	KNOWN	O
Seitental	seitental	KNOWN	O
von	von	KNOWN	O
der	der	KNOWN	O
Krimmler	krimmler	UNKNOWN	O
Ache	ache	UNKNOWN	O
südwestlich	südwestlich	KNOWN	O
gegen	gegen	KNOWN	O
die	die	KNOWN	O
Reichenspitzberge	reichenspitzberge	UNKNOWN	O
hinauf	hinauf	KNOWN	O
:	:	KNOWN	O
das	das	KNOWN	O
stille	stille	KNOWN	O
Windbachtal	windbachtal	UNKNOWN	O
.	.	KNOWN	O
Über	über	KNOWN	O
den	den	KNOWN	O
Krimmler	krimmler	UNKNOWN	O
Tauern	tauern	UNKNOWN	O
gewährt	gewährt	KNOWN	O
es	es	KNOWN	O
einen	einen	KNOWN	O
Übergang	übergang	KNOWN	O
in	in	KNOWN	O
die	die	KNOWN	O
südtirolische	südtirolische	UNKNOWN	O
Prettau	prettau	UNKNOWN	O
.	.	KNOWN	O
Dieser	dieser	KNOWN	O
Paß	paß	KNOWN	O
ist	ist	KNOWN	O
vor	vor	KNOWN	O
allem	allem	KNOWN	O
für	für	KNOWN	O
die	die	KNOWN	O
Bauern	bauern	KNOWN	O
aus	aus	KNOWN	O
dem	dem	KNOWN	O
Ahrntal	ahrntal	KNOWN	B-LOC
von	von	KNOWN	O
großer	großer	KNOWN	O
Bedeutung	bedeutung	KNOWN	O
,	,	KNOWN	O
welche	welche	KNOWN	O
hier	hier	KNOWN	O
seit	seit	KNOWN	O
vielen	vielen	KNOWN	O
Generationen	generationen	KNOWN	O
ihr	ihr	KNOWN	O
Vieh	vieh	KNOWN	O
in	in	KNOWN	O
Nordtiroler	nordtiroler	UNKNOWN	O
Weidegebiete	weidegebiete	UNKNOWN	O
treiben	treiben	KNOWN	O
.	.	KNOWN	O
Die	die	KNOWN	O
Hütten	hütten	KNOWN	O
Wer	wer	KNOWN	O
sich	sich	KNOWN	O
Fahrten	fahrten	KNOWN	O
in	in	KNOWN	O
der	der	KNOWN	O
Reichenspitzgruppe	reichenspitzgruppe	UNKNOWN	O
vorgenommen	vorgenommen	KNOWN	O
hat	hat	KNOWN	O
,	,	KNOWN	O
der	der	KNOWN	O
findet	findet	KNOWN	O
,	,	KNOWN	O
gleich	gleich	KNOWN	O
,	,	KNOWN	O
aus	aus	KNOWN	O
welchen	welchen	KNOWN	O
Tälern	tälern	KNOWN	O
er	er	KNOWN	O
ansteigt	ansteigt	UNKNOWN	O
,	,	KNOWN	O
ideal	ideal	KNOWN	O
gelegene	gelegene	KNOWN	O
Schutzhütten	schutzhütten	KNOWN	O
:	:	KNOWN	O
im	im	KNOWN	O
Norden	norden	KNOWN	O
die	die	KNOWN	O
Zittauer	zittauer	UNKNOWN	B-LOC
Hütte	hütte	KNOWN	I-LOC
über	über	KNOWN	O
dem	dem	KNOWN	O
Wildgerlostal	wildgerlostal	UNKNOWN	O
,	,	KNOWN	O
im	im	KNOWN	O
Westen	westen	KNOWN	O
die	die	KNOWN	O
Plauener	plauener	KNOWN	B-LOC
Hütte	hütte	KNOWN	I-LOC
über	über	KNOWN	O
dem	dem	KNOWN	O
Zillergrund	zillergrund	UNKNOWN	O
und	und	KNOWN	O
im	im	KNOWN	O
Osten	osten	KNOWN	O
die	die	KNOWN	O
Richterhütte	richterhütte	UNKNOWN	O
über	über	KNOWN	O
dem	dem	KNOWN	O
Rainbachtal	rainbachtal	UNKNOWN	O
.	.	KNOWN	O
Nachdem	nachdem	KNOWN	O
die	die	KNOWN	O
südöstlich	südöstlich	KNOWN	O
unter	unter	KNOWN	O
dem	dem	KNOWN	O
Krimmler	krimmler	UNKNOWN	O
Tauern	tauern	UNKNOWN	O
gelegene	gelegene	KNOWN	O
Neugersdorfer	neugersdorfer	UNKNOWN	O
Hütte	hütte	KNOWN	O
,	,	KNOWN	O
2568	$NUM$	KNOWN	O
m	m	KNOWN	O
,	,	KNOWN	O
seit	seit	KNOWN	O
Jahren	jahren	KNOWN	O
nicht	nicht	KNOWN	O
mehr	mehr	KNOWN	O
zugänglich	zugänglich	KNOWN	O
und	und	KNOWN	O
dem	dem	KNOWN	O
Verfall	verfall	KNOWN	O
preisgegeben	preisgegeben	KNOWN	O
ist	ist	KNOWN	O
,	,	KNOWN	O
dient	dient	KNOWN	O
die	die	KNOWN	O
Birnlückenhütte	birnlückenhütte	UNKNOWN	O
,	,	KNOWN	O
2440	$NUM$	KNOWN	O
m	m	KNOWN	O
,	,	KNOWN	O
bedingt	bedingt	KNOWN	O
als	als	KNOWN	O
Schutzhaus	schutzhaus	UNKNOWN	O
für	für	KNOWN	O
die	die	KNOWN	O
südlichsten	südlichsten	KNOWN	O
Gipfel	gipfel	KNOWN	O
des	des	KNOWN	O
Reichenspitzkammes	reichenspitzkammes	UNKNOWN	O
sowie	sowie	KNOWN	O
für	für	KNOWN	O
die	die	KNOWN	O
östlichsten	östlichsten	UNKNOWN	O
Berge	berge	KNOWN	O
des	des	KNOWN	O
Zillertaler	zillertaler	UNKNOWN	O
Hauptkammes	hauptkammes	UNKNOWN	O
.	.	KNOWN	O
Da	da	KNOWN	O
nun	nun	KNOWN	O
der	der	KNOWN	O
"	"	KNOWN	O
Lausitzer	lausitzer	KNOWN	B-LOC	B-ORG
Weg	weg	KNOWN	I-LOC	I-ORG
