eifrigst	eifrigst	UNKNOWN	O	O
kümmerte	kümmerte	KNOWN	O	O
,	,	KNOWN	O	O
hier	hier	KNOWN	O	O
der	der	KNOWN	O	O
zündende	zündende	UNKNOWN	O	O
Geist	geist	KNOWN	O	O
und	und	KNOWN	O	O
spendende	spendende	KNOWN	O	O
Mäzen	mäzen	UNKNOWN	O	O
war	war	KNOWN	O	O
,	,	KNOWN	O	O
muß	muß	KNOWN	O	O
dankbar	dankbar	KNOWN	O	O
aufgezeigt	aufgezeigt	KNOWN	O	O
werden	werden	KNOWN	O	O
.	.	KNOWN	O	O
Wie	wie	KNOWN	O	O
nicht	nicht	KNOWN	O	O
anders	anders	KNOWN	O	O
zu	zu	KNOWN	O	O
erwarten	erwarten	KNOWN	O	O
und	und	KNOWN	O	O
in	in	KNOWN	O	O
der	der	KNOWN	O	O
Erschließerzeit	erschließerzeit	UNKNOWN	O	O
üblich	üblich	KNOWN	O	O
,	,	KNOWN	O	O
machten	machten	KNOWN	O	O
zahllose	zahllose	KNOWN	O	O
Aufsätze	aufsätze	KNOWN	O	O
und	und	KNOWN	O	O
Reisebeschreibungen	reisebeschreibungen	UNKNOWN	O	O
in	in	KNOWN	O	O
alpinen	alpinen	KNOWN	O	O
und	und	KNOWN	O	O
Familienzeitschriften	familienzeitschriften	UNKNOWN	O	O
das	das	KNOWN	O	O
Gebiet	gebiet	KNOWN	O	O
einem	einem	KNOWN	O	O
breiten	breiten	KNOWN	O	O
Publikum	publikum	KNOWN	O	O
bekannt	bekannt	KNOWN	O	O
,	,	KNOWN	O	O
das	das	KNOWN	O	O
zudem	zudem	KNOWN	O	O
seit	seit	KNOWN	O	O
Erbauung	erbauung	KNOWN	O	O
der	der	KNOWN	O	O
Giselabahn	giselabahn	UNKNOWN	O	O
von	von	KNOWN	O	O
Wien	wien	KNOWN	B-LOC	B-LOC
nach	nach	KNOWN	O	O
Innsbruck	innsbruck	KNOWN	B-LOC	B-LOC
(	(	KNOWN	O	O
1875	$NUM$	KNOWN	O	O
)	)	KNOWN	O	O
und	und	KNOWN	O	O
der	der	KNOWN	O	O
Bahn	bahn	KNOWN	O	O
München	münchen	KNOWN	B-LOC	B-LOC
—	—	KNOWN	O	O
Kufstein	kufstein	UNKNOWN	B-LOC	O
—	—	KNOWN	O	O
Wörgl	wörgl	KNOWN	B-LOC	B-LOC
leichter	leichter	KNOWN	O	O
erreichbar	erreichbar	KNOWN	O	O
war	war	KNOWN	O	O
,	,	KNOWN	O	O
als	als	KNOWN	O	O
etwa	etwa	KNOWN	O	O
die	die	KNOWN	O	O
Stubaier	stubaier	UNKNOWN	B-LOC	O
oder	oder	KNOWN	O	O
Ötztaler	ötztaler	UNKNOWN	B-LOC	O
Ötztaler	ötztaler	UNKNOWN	B-LOC	B-LOC
Alpen	alpen	KNOWN	I-LOC	I-LOC
.	.	KNOWN	O	O
So	so	KNOWN	O	O
blieben	blieben	KNOWN	O	O
nicht	nicht	KNOWN	O	O
nur	nur	KNOWN	O	O
Alpenvereinssektionen	alpenvereinssektionen	UNKNOWN	O	O
und	und	KNOWN	O	O
ihre	ihre	KNOWN	O	O
Mitglieder	mitglieder	KNOWN	O	O
die	die	KNOWN	O	O
einzigen	einzigen	KNOWN	O	O
,	,	KNOWN	O	O
es	es	KNOWN	O	O
fanden	fanden	KNOWN	O	O
sich	sich	KNOWN	O	O
solche	solche	KNOWN	O	O
auch	auch	KNOWN	O	O
außerhalb	außerhalb	KNOWN	O	O
dieses	dieses	KNOWN	O	O
Kreises	kreises	KNOWN	O	O
—	—	KNOWN	O	O
zunächst	zunächst	KNOWN	O	O
im	im	KNOWN	O	O
Jahre	jahre	KNOWN	O	O
1879	$NUM$	KNOWN	O	O
der	der	KNOWN	O	O
1878	$NUM$	KNOWN	O	O
gegründete	gegründete	KNOWN	O	O
Österreichische	österreichische	KNOWN	O	O
Alpenklub	alpenklub	UNKNOWN	O	O
.	.	KNOWN	O	O
Zwar	zwar	KNOWN	O	O
dachte	dachte	KNOWN	O	O
er	er	KNOWN	O	O
zunächst	zunächst	KNOWN	O	O
nur	nur	KNOWN	O	O
an	an	KNOWN	O	O
die	die	KNOWN	O	O
Errichtung	errichtung	KNOWN	O	O
eines	eines	KNOWN	O	O
Gipfelkreuzes	gipfelkreuzes	UNKNOWN	O	O
auf	auf	KNOWN	O	O
dem	dem	KNOWN	O	O
Glockner	glockner	UNKNOWN	B-LOC	O
.	.	KNOWN	O	O
Er	er	KNOWN	O	O
pachtete	pachtete	KNOWN	O	O
1879	$NUM$	KNOWN	O	O
den	den	KNOWN	O	O
auf	auf	KNOWN	O	O
der	der	KNOWN	O	O
Tiroler	tiroler	KNOWN	O	O
Seite	seite	KNOWN	O	O
des	des	KNOWN	O	O
Gipfels	gipfels	KNOWN	O	O
für	für	KNOWN	O	O
den	den	KNOWN	O	O
Kreuzsockel	kreuzsockel	UNKNOWN	O	O
gelegenen	gelegenen	KNOWN	O	O
Grund	grund	KNOWN	O	O
vom	vom	KNOWN	O	O
k.	k.	KNOWN	O	O
k.	k.	KNOWN	O	O
Ackerbauministerium	ackerbauministerium	KNOWN	O	O
,	,	KNOWN	O	O
während	während	KNOWN	O	O
der	der	KNOWN	O	O
Notar	notar	KNOWN	O	O
Dr.	dr.	KNOWN	O	O
Aicher	aicher	UNKNOWN	O	O
den	den	KNOWN	O	O
Kärntner	kärntner	KNOWN	O	O
Sockelteil	sockelteil	UNKNOWN	O	O
und	und	KNOWN	O	O
eine	eine	KNOWN	O	O
kleine	kleine	KNOWN	O	O
Parzelle	parzelle	KNOWN	O	O
,	,	KNOWN	O	O
insgesamt	insgesamt	KNOWN	O	O
100	$NUM$	KNOWN	O	O
Quadratmeter	quadratmeter	KNOWN	O	O
,	,	KNOWN	O	O
auf	auf	KNOWN	O	O
der	der	KNOWN	O	O
später	später	KNOWN	O	O
die	die	KNOWN	O	O
Erzherzog-Johann-Hütte	erzherzog-johann-hütte	KNOWN	B-LOC	O
erbaut	erbaut	KNOWN	O	O
wurde	wurde	KNOWN	O	O
,	,	KNOWN	O	O
dem	dem	KNOWN	O	O
Alpenklub	alpenklub	UNKNOWN	O	O
für	für	KNOWN	O	O
50	$NUM$	KNOWN	O	O
Gulden	gulden	KNOWN	O	O
überließ	überließ	KNOWN	O	O
.	.	KNOWN	O	O
Weshalb	weshalb	KNOWN	O	O
diese	diese	KNOWN	O	O
beiden	beiden	KNOWN	O	O
Vorgänge	vorgänge	KNOWN	O	O
nur	nur	KNOWN	O	O
in	in	KNOWN	O	O
Brief	brief	KNOWN	O	O
und	und	KNOWN	O	O
nicht	nicht	KNOWN	O	O
in	in	KNOWN	O	O
Vertragsform	vertragsform	UNKNOWN	O	O
festgehalten	festgehalten	KNOWN	O	O
wurden	wurden	KNOWN	O	O
und	und	KNOWN	O	O
weder	weder	KNOWN	O	O
1879	$NUM$	KNOWN	O	O
in	in	KNOWN	O	O
das	das	KNOWN	O	O
Verfachbuch	verfachbuch	UNKNOWN	O	O
noch	noch	KNOWN	O	O
1887	$NUM$	KNOWN	O	O
bei	bei	KNOWN	O	O
der	der	KNOWN	O	O
Grundbuchanlegung	grundbuchanlegung	UNKNOWN	O	O
ins	ins	KNOWN	O	O
Grundbuch	grundbuch	UNKNOWN	O	O
eingetragen	eingetragen	KNOWN	O	O
wurden	wurden	KNOWN	O	O
,	,	KNOWN	O	O
sondern	sondern	KNOWN	O	O
das	das	KNOWN	O	O
ganze	ganze	KNOWN	O	O
in	in	KNOWN	O	O
Kärnten	kärnten	KNOWN	B-LOC	B-LOC
gelegene	gelegene	KNOWN	O	O
Areal	areal	KNOWN	O	O
dem	dem	KNOWN	O	O
Gute	gute	KNOWN	O	O
Großkirchheim	großkirchheim	UNKNOWN	B-LOC	O
(	(	KNOWN	O	O
Eigentümer	eigentümer	KNOWN	O	O
Notar	notar	KNOWN	O	O
Dr.	dr.	KNOWN	O	O
Aicher	aicher	UNKNOWN	O	O
)	)	KNOWN	O	O
zugeschrieben	zugeschrieben	KNOWN	O	O
wurde	wurde	KNOWN	O	O
,	,	KNOWN	O	O
ist	ist	KNOWN	O	O
nicht	nicht	KNOWN	O	O
mehr	mehr	KNOWN	O	O
festzustellen	festzustellen	KNOWN	O	O
.	.	KNOWN	O	O
Immerhin	immerhin	KNOWN	O	O
saß	saß	KNOWN	O	O
der	der	KNOWN	O	O
ÖAK	öak	UNKNOWN	O	O
seit	seit	KNOWN	O	O
dieser	dieser	KNOWN	O	O
Zeit	zeit	KNOWN	O	O
auf	auf	KNOWN	O	O
der	der	KNOWN	O	O
Adlersruhe	adlersruhe	UNKNOWN	B-LOC	O
,	,	KNOWN	O	O
und	und	KNOWN	O	O
erst	erst	KNOWN	O	O
1906	$NUM$	KNOWN	O	O
,	,	KNOWN	O	O
als	als	KNOWN	O	O
er	er	KNOWN	O	O
weitere	weitere	KNOWN	O	O
327	$NUM$	KNOWN	O	O
Quadratmeter	quadratmeter	KNOWN	O	O
brauchte	brauchte	KNOWN	O	O
und	und	KNOWN	O	O
hiefür	hiefür	UNKNOWN	O	O
475	$NUM$	KNOWN	O	O
Kronen	kronen	KNOWN	O	O
80	$NUM$	KNOWN	O	O
Heller	heller	KNOWN	O	O
bezahlt	bezahlt	KNOWN	O	O
hatte	hatte	KNOWN	O	O
,	,	KNOWN	O	O
erfolgte	erfolgte	KNOWN	O	O
die	die	KNOWN	O	O
Eintragung	eintragung	KNOWN	O	O
mit	mit	KNOWN	O	O
E.	e.	KNOWN	O	O
-Zl	-zl	UNKNOWN	O	O
.	.	KNOWN	O	O
188	$NUM$	KNOWN	O	O
in	in	KNOWN	O	O
das	das	KNOWN	O	O
Grundbuch	grundbuch	UNKNOWN	O	O
von	von	KNOWN	O	O
Winklern	winklern	UNKNOWN	B-LOC	O
.	.	KNOWN	O	O
Vom	vom	KNOWN	O	O
Sockelgrund	sockelgrund	UNKNOWN	O	O
für	für	KNOWN	O	O
das	das	KNOWN	O	O
Gipfelkreuz	gipfelkreuz	KNOWN	O	O
ist	ist	KNOWN	O	O
nicht	nicht	KNOWN	O	O
mehr	mehr	KNOWN	O	O
die	die	KNOWN	O	O
Rede	rede	KNOWN	O	O
.	.	KNOWN	O	O
In	in	KNOWN	O	O
den	den	KNOWN	O	O
Zwischenjahren	zwischenjahren	UNKNOWN	O	O
konnte	konnte	KNOWN	O	O
sich	sich	KNOWN	O	O
die	die	KNOWN	O	O
Sektion	sektion	KNOWN	O	O
Klagenfurt	klagenfurt	KNOWN	B-LOC	B-LOC
ausreichende	ausreichende	KNOWN	O	O
Gründe	gründe	KNOWN	O	O
an	an	KNOWN	O	O
der	der	KNOWN	O	O
Pasterzenzunge	pasterzenzunge	UNKNOWN	B-LOC	O
,	,	KNOWN	O	O
in	in	KNOWN	O	O
deren	deren	KNOWN	O	O
Mitte	mitte	KNOWN	O	O
ihr	ihr	KNOWN	O	O
Glocknerhaus	glocknerhaus	UNKNOWN	B-LOC	O
steht	steht	KNOWN	O	O
,	,	KNOWN	O	O
sichern	sichern	KNOWN	O	O
.	.	KNOWN	O	O
Das	das	KNOWN	O	O
gleiche	gleiche	KNOWN	O	O
war	war	KNOWN	O	O
der	der	KNOWN	O	O
Sektion	sektion	KNOWN	O	O
Austria	austria	KNOWN	O	B-LOC
hinsichtlich	hinsichtlich	KNOWN	O	O
der	der	KNOWN	O	O
Oberwalder	oberwalder	UNKNOWN	O	O
und	und	KNOWN	O	O
der	der	KNOWN	O	O
Rudolfshütte	rudolfshütte	UNKNOWN	B-LOC	O
möglich	möglich	KNOWN	O	O
und	und	KNOWN	O	O
ebenso	ebenso	KNOWN	O	O
Herrn	herrn	KNOWN	O	O
Stüdl	stüdl	UNKNOWN	O	O
,	,	KNOWN	O	O
dem	dem	KNOWN	O	O
damaligen	damaligen	KNOWN	O	O
Eigentümer	eigentümer	KNOWN	O	O
der	der	KNOWN	O	O
Hofmannshütte	hofmannshütte	UNKNOWN	B-LOC	O
.	.	KNOWN	O	O
Nicht	nicht	KNOWN	O	O
so	so	KNOWN	O	O
glücklich	glücklich	KNOWN	O	O
war	war	KNOWN	O	O
die	die	KNOWN	O	O
Sektion	sektion	KNOWN	O	O
München	münchen	KNOWN	B-LOC	B-LOC
,	,	KNOWN	O	O
deren	deren	KNOWN	O	O
1876	$NUM$	KNOWN	O	O
erworbene	erworbene	KNOWN	O	O
Kaindlhütte	kaindlhütte	UNKNOWN	B-LOC	O
und	und	KNOWN	O	O
das	das	KNOWN	O	O
Heinrich-Schwaiger-Haus	heinrich-schwaiger-haus	UNKNOWN	B-LOC	O
(	(	KNOWN	O	O
erbaut	erbaut	KNOWN	O	O
1900/01	1900/01	UNKNOWN	O	O
)	)	KNOWN	O	O
auf	auf	KNOWN	O	O
gepachtetem	gepachtetem	UNKNOWN	O	O
Grund	grund	KNOWN	O	O
stehen	stehen	KNOWN	O	O
,	,	KNOWN	O	O
während	während	KNOWN	O	O
die	die	KNOWN	O	O
1900	$NUM$	KNOWN	O	O
erbaute	erbaute	KNOWN	O	O
Gleiwitzer	gleiwitzer	KNOWN	B-LOC	O
Hütte	hütte	KNOWN	I-LOC	O
auf	auf	KNOWN	O	O
Grund	grund	KNOWN	O	O
der	der	KNOWN	O	O
Sektion	sektion	KNOWN	O	O
Gleiwitz	gleiwitz	UNKNOWN	O	B-LOC
,	,	KNOWN	O	O
jetzt	jetzt	KNOWN	O	O
des	des	KNOWN	O	O
OeAV	oeav	UNKNOWN	O	O
,	,	KNOWN	O	O
steht	steht	KNOWN	O	O
.	.	KNOWN	O	O
Die	die	KNOWN	O	O
Sektion	sektion	KNOWN	O	O
Krefeld	krefeld	KNOWN	O	B-LOC
wiederum	wiederum	KNOWN	O	O
konnte	konnte	KNOWN	O	O
1908	$NUM$	KNOWN	O	O
ihre	ihre	KNOWN	O	O
Hütte	hütte	KNOWN	O	O
am	am	KNOWN	O	O
Kitzsteinhorn	kitzsteinhorn	UNKNOWN	B-LOC	O
auf	auf	KNOWN	O	O
eigenem	eigenem	KNOWN	O	O
Grund	grund	KNOWN	O	O
erbauen	erbauen	KNOWN	O	O
,	,	KNOWN	O	O
ebenso	ebenso	KNOWN	O	O
die	die	KNOWN	O	O
Sektion	sektion	KNOWN	O	O
Mainz	mainz	KNOWN	O	B-LOC
1897	$NUM$	KNOWN	O	O
die	die	KNOWN	O	O
Mainzer	mainzer	KNOWN	B-LOC	O
Hütte	hütte	KNOWN	I-LOC	O
an	an	KNOWN	O	O
der	der	KNOWN	O	O
Hohen	hohen	KNOWN	B-LOC	O
Dock	dock	KNOWN	I-LOC	O
,	,	KNOWN	O	O
die	die	KNOWN	O	O
später	später	KNOWN	O	O
an	an	KNOWN	O	O
die	die	KNOWN	O	O
Sektion	sektion	KNOWN	O	O
Österreichischer	österreichischer	KNOWN	O	O
Gebirgsverein	gebirgsverein	KNOWN	O	O
überging	überging	KNOWN	O	O
und	und	KNOWN	O	O
1950/51	1950/51	UNKNOWN	O	O
durch	durch	KNOWN	O	O
Lawinen	lawinen	KNOWN	O	B-LOC
fast	fast	KNOWN	O	O
ganz	ganz	KNOWN	O	O
zerstört	zerstört	KNOWN	O	O
worden	worden	KNOWN	O	O
ist	ist	KNOWN	O	O
.	.	KNOWN	O	O
Auch	auch	KNOWN	O	O
die	die	KNOWN	O	O
Sektion	sektion	KNOWN	O	O
Wien	wien	KNOWN	B-LOC	B-LOC
war	war	KNOWN	O	O
mit	mit	KNOWN	O	O
ihrer	ihrer	KNOWN	O	O
Salmhütte	salmhütte	KNOWN	B-LOC	O
(	(	KNOWN	O	O
erbaut	erbaut	KNOWN	O	O
1926	$NUM$	KNOWN	O	O
—	—	KNOWN	O	O
1928	$NUM$	KNOWN	O	O
)	)	KNOWN	O	O
vom	vom	KNOWN	O	O
gleichen	gleichen	KNOWN	O	O
Eigentümerglück	eigentümerglück	UNKNOWN	O	O
begünstigt	begünstigt	KNOWN	O	O
,	,	KNOWN	O	O
und	und	KNOWN	O	O
für	für	KNOWN	O	O
die	die	KNOWN	O	O
Stüdlhütte	stüdlhütte	KNOWN	B-LOC	O
hatte	hatte	KNOWN	O	O
ihr	ihr	KNOWN	O	O
Erbauer	erbauer	KNOWN	O	O
Johann	johann	KNOWN	O	B-PER
Stüdl	stüdl	UNKNOWN	O	O
1868	$NUM$	KNOWN	O	O
in	in	KNOWN	O	O
gleich	gleich	KNOWN	O	O
überlegter	überlegter	UNKNOWN	O	O
und	und	KNOWN	O	O
vorsichtiger	vorsichtiger	KNOWN	O	O
Weise	weise	KNOWN	O	O
vorgesorgt	vorgesorgt	KNOWN	O	O
,	,	KNOWN	O	O
so	so	KNOWN	O	O
daß	daß	KNOWN	O	O
die	die	KNOWN	O	O
DAV-Sektion	dav-sektion	UNKNOWN	O	O
Prag	prag	KNOWN	O	B-LOC
auch	auch	KNOWN	O	O
Eigentümerin	eigentümerin	KNOWN	O	O
des	des	KNOWN	O	O
Grundes	grundes	KNOWN	O	O
ist	ist	KNOWN	O	O
,	,	KNOWN	O	O
auf	auf	KNOWN	O	O
dem	dem	KNOWN	O	O
ihre	ihre	KNOWN	O	O
Hütte	hütte	KNOWN	O	O
steht	steht	KNOWN	O	O
.	.	KNOWN	O	O
So	so	KNOWN	O	O
sehen	sehen	KNOWN	O	O
wir	wir	KNOWN	O	O
den	den	KNOWN	O	O
DuOeAV	duoeav	UNKNOWN	O	O
in	in	KNOWN	O	O
den	den	KNOWN	O	O
Jahrzehnten	jahrzehnten	KNOWN	O	O
vor	vor	KNOWN	O	O
dem	dem	KNOWN	O	O
ersten	ersten	KNOWN	O	O
Weltkrieg	weltkrieg	KNOWN	O	O
nicht	nicht	KNOWN	O	O
allein	allein	KNOWN	O	O
durch	durch	KNOWN	O	O
zahlreiche	zahlreiche	KNOWN	O	O
mustergültige	mustergültige	KNOWN	O	O
Wegbauten	wegbauten	UNKNOWN	O	O
,	,	KNOWN	O	O
sondern	sondern	KNOWN	O	O
auch	auch	KNOWN	O	O
durch	durch	KNOWN	O	O
elf	elf	KNOWN	O	O
immer	immer	KNOWN	O	O
weiter	weiter	KNOWN	O	O
ausgebaute	ausgebaute	KNOWN	O	O
Schutzhütten	schutzhütten	KNOWN	O	O
,	,	KNOWN	O	O
von	von	KNOWN	O	O
denen	denen	KNOWN	O	O
allerdings	allerdings	KNOWN	O	O
die	die	KNOWN	O	O
Kaindlhütte	kaindlhütte	UNKNOWN	B-LOC	O
gänzlich	gänzlich	KNOWN	O	O
und	und	KNOWN	O	O
die	die	KNOWN	O	O
Mainzer	mainzer	KNOWN	B-LOC	O
Hütte	hütte	KNOWN	I-LOC	O
größtenteils	größtenteils	KNOWN	O	O
unbrauchbar	unbrauchbar	KNOWN	O	O
wurden	wurden	KNOWN	O	O
,	,	KNOWN	O	O
tätig	tätig	KNOWN	O	O
.	.	KNOWN	O	O
Damit	damit	KNOWN	O	O
ist	ist	KNOWN	O	O
die	die	KNOWN	O	O
Erbauung	erbauung	KNOWN	O	O
der	der	KNOWN	O	O
Salzburger	salzburger	KNOWN	B-LOC	O
Hütte	hütte	KNOWN	I-LOC	O
(	(	KNOWN	O	O
1884	$NUM$	KNOWN	O	O
)	)	KNOWN	O	O
des	des	KNOWN	O	O
Österreichischen	österreichischen	KNOWN	O	O
Touristenclubs	touristenclubs	UNKNOWN	O	O
am	am	KNOWN	O	O
Kitzsteinhorn	kitzsteinhorn	UNKNOWN	B-LOC	O
,	,	KNOWN	O	O
der	der	KNOWN	O	O
Erzherzog-Johann-Hütte	erzherzog-johann-hütte	KNOWN	B-LOC	O
des	des	KNOWN	O	O
Österreichischen	österreichischen	KNOWN	O	O
Alpenklubs	alpenklubs	UNKNOWN	O	O
auf	auf	KNOWN	O	O
der	der	KNOWN	O	O
Adlersruhe	adlersruhe	UNKNOWN	B-LOC	O
und	und	KNOWN	O	O
der	der	KNOWN	O	O
Glorerhütte	glorerhütte	UNKNOWN	B-LOC	O
des	des	KNOWN	O	O
Alpenvereins	alpenvereins	KNOWN	O	O
Donauland	donauland	UNKNOWN	O	B-LOC
am	am	KNOWN	O	I-LOC
Berger	berger	KNOWN	B-LOC	I-LOC
Törl	törl	UNKNOWN	I-LOC	I-LOC
arbeitsmäßig	arbeitsmäßig	UNKNOWN	O	O
kaum	kaum	KNOWN	O	O
zu	zu	KNOWN	O	O
vergleichen	vergleichen	KNOWN	O	O
—	—	KNOWN	O	O
wohl	wohl	KNOWN	O	O
aber	aber	KNOWN	O	O
ist	ist	KNOWN	O	O
die	die	KNOWN	O	O
Adlersruhe	adlersruhe	UNKNOWN	B-LOC	O
bergsteigerisch	bergsteigerisch	UNKNOWN	O	O
von	von	KNOWN	O	O
höchster	höchster	KNOWN	O	O
Bedeutung	bedeutung	KNOWN	O	O
.	.	KNOWN	O	O
Dem	dem	KNOWN	O	O
von	von	KNOWN	O	O
dem	dem	KNOWN	O	O
Touristenverein	touristenverein	UNKNOWN	O	O
nach	nach	KNOWN	O	O
dem	dem	KNOWN	O	O
zweiten	zweiten	KNOWN	O	O
Weltkrieg	weltkrieg	KNOWN	O	O
ausgebauten	ausgebauten	KNOWN	O	O
Karl-Volkert-Haus	karl-volkert-haus	UNKNOWN	B-LOC	O
neben	neben	KNOWN	O	O
dem	dem	KNOWN	O	O
Glocknerhaus	glocknerhaus	UNKNOWN	B-LOC	O
an	an	KNOWN	O	O
der	der	KNOWN	O	O
Hochalpenstraße	hochalpenstraße	UNKNOWN	B-LOC	O
kommt	kommt	KNOWN	O	O
heute	heute	KNOWN	O	O
erschließerisch	erschließerisch	UNKNOWN	O	O
oder	oder	KNOWN	O	O
bergsteigerisch	bergsteigerisch	UNKNOWN	O	O
ebensowenig	ebensowenig	KNOWN	O	O
Bedeutung	bedeutung	KNOWN	O	O
zu	zu	KNOWN	O	O
wie	wie	KNOWN	O	O
der	der	KNOWN	O	O
Jugend	jugend	KNOWN	O	O
und	und	KNOWN	O	O
Touristenherberge	touristenherberge	UNKNOWN	O	O
Höhenburg	höhenburg	UNKNOWN	B-LOC	O
des	des	KNOWN	O	O
gleichen	gleichen	KNOWN	O	O
Vereins	vereins	KNOWN	O	O
über	über	KNOWN	O	O
der	der	KNOWN	O	O
Mooserboden-Talsperre	mooserboden-talsperre	UNKNOWN	O	O
im	im	KNOWN	O	O
Kapruner	kapruner	UNKNOWN	B-LOC	O
Tal	tal	KNOWN	I-LOC	B-LOC
,	,	KNOWN	O	O
die	die	KNOWN	O	O
nur	nur	KNOWN	O	O
für	für	KNOWN	O	O
die	die	KNOWN	O	O
Bergsteigerschule	bergsteigerschule	UNKNOWN	O	O
dieses	dieses	KNOWN	O	O
Vereins	vereins	KNOWN	O	O
als	als	KNOWN	O	O
Stützpunkt	stützpunkt	KNOWN	O	O
von	von	KNOWN	O	O
einiger	einiger	KNOWN	O	O
Wichtigkeit	wichtigkeit	KNOWN	O	O
ist	ist	KNOWN	O	O
.	.	KNOWN	O	O
Schließlich	schließlich	KNOWN	O	O
zeigt	zeigt	KNOWN	O	O
unsere	unsere	KNOWN	O	O
Karte	karte	KNOWN	O	O
noch	noch	KNOWN	O	O
am	am	KNOWN	O	O
linken	linken	KNOWN	O	O
unteren	unteren	KNOWN	O	O
Westrand	westrand	UNKNOWN	O	O
das	das	KNOWN	O	O
Kalser	kalser	UNKNOWN	B-LOC	O
Tauernhaus	tauernhaus	UNKNOWN	I-LOC	B-LOC
(	(	KNOWN	O	O
1755	$NUM$	KNOWN	O	O
m	m	KNOWN	O	O
)	)	KNOWN	O	O
,	,	KNOWN	O	O
das	das	KNOWN	O	O
erst	erst	KNOWN	O	O
im	im	KNOWN	O	O
Jahre	jahre	KNOWN	O	O
1964	$NUM$	KNOWN	O	O
von	von	KNOWN	O	O
der	der	KNOWN	O	O
Sektion	sektion	KNOWN	O	O
Mönchen-Gladbach	mönchen-gladbach	UNKNOWN	O	O
Rheydt	rheydt	KNOWN	O	B-LOC
erworben	erworben	KNOWN	O	O
wurde	wurde	KNOWN	O	O
,	,	KNOWN	O	O
was	was	KNOWN	O	O
zur	zur	KNOWN	O	O
Annahme	annahme	KNOWN	O	O
berechtigt	berechtigt	KNOWN	O	O
,	,	KNOWN	O	O
daß	daß	KNOWN	O	O
auch	auch	KNOWN	O	O
in	in	KNOWN	O	O
diesem	diesem	KNOWN	O	O
Gebiete	gebiete	KNOWN	O	O
mit	mit	KNOWN	O	O
der	der	KNOWN	O	O
vereinsmäßigen	vereinsmäßigen	UNKNOWN	O	O
Arbeit	arbeit	KNOWN	O	O
fortgefahren	fortgefahren	UNKNOWN	O	O
wird	wird	KNOWN	O	O
.	.	KNOWN	O	O
Bis	bis	KNOWN	O	O
in	in	KNOWN	O	O
das	das	KNOWN	O	O
Jahr	jahr	KNOWN	O	O
1914	$NUM$	KNOWN	O	O
verlief	verlief	KNOWN	O	O
also	also	KNOWN	O	O
die	die	KNOWN	O	O
Alpenvereinsarbeit	alpenvereinsarbeit	UNKNOWN	O	O
in	in	KNOWN	O	O
der	der	KNOWN	O	O
Glocknergruppe	glocknergruppe	UNKNOWN	B-LOC	O
,	,	KNOWN	O	O
man	man	KNOWN	O	O
kann	kann	KNOWN	O	O
sagen	sagen	KNOWN	O	O
—	—	KNOWN	O	O
über	über	KNOWN	O	O
das	das	KNOWN	O	O
Normalprogramm	normalprogramm	UNKNOWN	O	O
hinaus	hinaus	KNOWN	O	O
ging	ging	KNOWN	O	O
höchstens	höchstens	KNOWN	O	O
die	die	KNOWN	O	O
1909	$NUM$	KNOWN	O	O
erfolgte	erfolgte	KNOWN	O	O
Fertigstellung	fertigstellung	KNOWN	O	O
des	des	KNOWN	O	O
1900	$NUM$	KNOWN	O	O
begonnenen	begonnenen	KNOWN	O	O
Baues	baues	KNOWN	O	O
der	der	KNOWN	O	O
für	für	KNOWN	O	O
Landauerfuhrwerke	landauerfuhrwerke	UNKNOWN	O	O
bestimmten	bestimmten	KNOWN	O	O
Fahrstraße	fahrstraße	UNKNOWN	O	O
von	von	KNOWN	O	O
Heiligenblut	heiligenblut	UNKNOWN	B-LOC	O
zum	zum	KNOWN	O	O
Glocknerhaus	glocknerhaus	UNKNOWN	B-LOC	O
durch	durch	KNOWN	O	O
die	die	KNOWN	O	O
Sektion	sektion	KNOWN	O	O
Klagenfurt	klagenfurt	KNOWN	B-LOC	B-LOC
.	.	KNOWN	O	O
Sie	sie	KNOWN	O	O
wurde	wurde	KNOWN	O	O
zwar	zwar	KNOWN	O	O
schon	schon	KNOWN	O	O
vor	vor	KNOWN	O	O
dem	dem	KNOWN	O	O
ersten	ersten	KNOWN	O	O
Weltkrieg	weltkrieg	KNOWN	O	O
von	von	KNOWN	O	O
Kraftfahrzeugen	kraftfahrzeugen	KNOWN	O	O
befahren	befahren	KNOWN	O	O
,	,	KNOWN	O	O
sogar	sogar	KNOWN	O	O
(	(	KNOWN	O	O
1912	$NUM$	KNOWN	O	O
)	)	KNOWN	O	O
von	von	KNOWN	O	O
einer	einer	KNOWN	O	O
schweren	schweren	KNOWN	O	O
Haubitzbatterie	haubitzbatterie	UNKNOWN	O	O
,	,	KNOWN	O	O
aber	aber	KNOWN	O	O
erst	erst	KNOWN	O	O
1923	$NUM$	KNOWN	O	O
dem	dem	KNOWN	O	O
allgemeinen	allgemeinen	KNOWN	O	O
Automobilverkehr	automobilverkehr	UNKNOWN	O	O
freigegeben	freigegeben	KNOWN	O	O
.	.	KNOWN	O	O
Da	da	KNOWN	O	O
flatterte	flatterte	UNKNOWN	O	O
am	am	KNOWN	O	O
18	$NUM$	KNOWN	O	O
Mai	mai	KNOWN	O	O
1914	$NUM$	KNOWN	O	O
auf	auf	KNOWN	O	O
den	den	KNOWN	O	O
Tisch	tisch	KNOWN	O	O
des	des	KNOWN	O	O
